episode_scores,episode_durations,max_waves,avg_rewards,total_rewards,epsilon_values,loss_values,q_values,enemies_destroyed,generation_number
0,38.54157996177673,1,-0.8559053214133276,-17112.11642826329,0.00998645168764533,0.00722128339111805,-70.45037841796875,0,0
0,41.64122557640076,1,-0.705346553666436,-31219.047501593806,0.00998645168764533,0.001223552506417036,-70.45037841796875,0,0
0,4.415973663330078,1,-0.7494458432152206,-32719.438079711013,0.00998645168764533,0.004068529698997736,-70.45037841796875,0,0
0,10.824076652526855,1,-0.03284575528098795,-32884.26807970756,0.00998645168764533,0.004068529698997736,-70.45037841796875,0,0
600,39.78460502624512,1,-0.6186432610481898,-43167.93438684882,0.00998645168764533,0.004068529698997736,-70.45037841796875,0,0
300,13.671937942504883,1,-0.38953955595239903,-45137.705389039176,0.00998645168764533,0.004068529698997736,-70.45037841796875,0,0
100,10.319490909576416,1,-0.06055363321799308,-45337.46507692153,0.00998645168764533,0.004068529698997736,-70.45037841796875,0,0
0,14.277190923690796,1,-0.3646928390487499,-47502.49297850236,0.00998645168764533,0.004068529698997736,-70.45037841796875,0,0
400,9.762975454330444,1,-0.04932342307176461,-47698.89884917325,0.00998645168764533,0.004068529698997736,-70.45037841796875,0,0
100,11.03182339668274,1,-0.0503217385024539,-47917.94360110398,0.00998645168764533,0.004068529698997736,-70.45037841796875,0,0
